,Product ID,Quantity,Sales,Profit,discount
2943,OFF-EN-10003630,14,156.06,-21.18,withDiscount
2943,OFF-EN-10003630,11,190.74,51.48,withOutDiscount
2944,OFF-EN-10003632,11,234.8841,-101.7159,withDiscount
2944,OFF-EN-10003632,3,107.91,16.11,withOutDiscount
2945,OFF-EN-10003636,5,47.808,-8.292,withDiscount
2945,OFF-EN-10003636,25,373.5,93.0,withOutDiscount
2946,OFF-EN-10003661,7,23.268,0.728,withDiscount
2946,OFF-EN-10003661,6,33.24,13.919999999999998,withOutDiscount
2947,OFF-EN-10003675,2,37.296,4.936,withDiscount
2947,OFF-EN-10003675,21,652.68,312.9,withOutDiscount
2948,OFF-EN-10003689,5,43.84,-8.26,withDiscount
2948,OFF-EN-10003689,6,65.76,3.24,withOutDiscount
2949,OFF-EN-10003715,6,158.94,18.9,withOutDiscount
2949,OFF-EN-10003715,20,422.2506,-44.5494,withDiscount
2950,OFF-EN-10003721,4,27.664,0.3839999999999999,withDiscount
2950,OFF-EN-10003721,6,63.84,22.92,withOutDiscount
2951,OFF-EN-10003728,19,316.92,-121.6,withDiscount
2951,OFF-EN-10003728,14,389.2,66.08,withOutDiscount
2952,OFF-EN-10003737,7,73.864,-77.616,withDiscount
2952,OFF-EN-10003737,17,723.96,267.69,withOutDiscount
2953,OFF-EN-10003748,3,59.085,-1.215,withDiscount
2953,OFF-EN-10003748,3,118.17,57.87,withOutDiscount
2954,OFF-EN-10003832,14,101.808,-49.392,withDiscount
2954,OFF-EN-10003832,13,157.56,17.16,withOutDiscount
2955,OFF-EN-10003834,1,9.675,-7.575,withDiscount
2955,OFF-EN-10003834,4,77.4,8.4,withOutDiscount
2956,OFF-EN-10003845,11,32.472,10.5534,withDiscount
2956,OFF-EN-10003845,5,18.45,8.487,withOutDiscount
2957,OFF-EN-10003850,3,14.76,2.16,withDiscount
2957,OFF-EN-10003850,45,369.0,180.0,withOutDiscount
2958,OFF-EN-10003862,7,59.752,19.4194,withDiscount
2958,OFF-EN-10003862,13,138.70999999999998,63.8066,withOutDiscount
2959,OFF-EN-10003898,9,72.268,-38.792,withDiscount
2959,OFF-EN-10003898,25,311.5,3.0,withOutDiscount
2960,OFF-EN-10003939,8,150.144,-25.056,withDiscount
2960,OFF-EN-10003939,16,500.48,150.07999999999998,withOutDiscount
2961,OFF-EN-10003977,13,108.03,8.58,withOutDiscount
2961,OFF-EN-10003977,12,53.184,-38.616,withDiscount
2962,OFF-EN-10004012,12,102.672,15.312000000000001,withDiscount
2962,OFF-EN-10004012,7,99.82,48.86,withOutDiscount
2963,OFF-EN-10004030,12,58.104,-1.6433999999999997,withDiscount
2963,OFF-EN-10004030,9,32.58,15.3126,withOutDiscount
2964,OFF-EN-10004053,3,49.1787,-18.5913,withDiscount
2964,OFF-EN-10004053,11,340.23,91.74,withOutDiscount
2965,OFF-EN-10004057,5,82.7,1.6,withOutDiscount
2965,OFF-EN-10004057,10,99.24,-62.96,withDiscount
2966,OFF-EN-10004074,6,52.2,13.5,withOutDiscount
2966,OFF-EN-10004074,5,21.75,-10.5,withDiscount
2967,OFF-EN-10004100,10,267.0,125.39999999999999,withOutDiscount
2967,OFF-EN-10004100,1,21.36,7.2,withDiscount
2968,OFF-EN-10004120,12,240.12,59.760000000000005,withOutDiscount
2968,OFF-EN-10004120,1,10.005,-5.025,withDiscount
2969,OFF-EN-10004144,10,119.1,42.599999999999994,withOutDiscount
2969,OFF-EN-10004144,20,157.0929,4.0929,withDiscount
2970,OFF-EN-10004147,6,35.88,17.5812,withOutDiscount
2970,OFF-EN-10004147,3,14.352,5.2026,withDiscount
2971,OFF-EN-10004150,14,225.96,99.11999999999999,withOutDiscount
2971,OFF-EN-10004150,4,58.104,21.864,withDiscount
2972,OFF-EN-10004173,17,297.33,65.28,withOutDiscount
2972,OFF-EN-10004173,10,108.4878,-10.9622,withDiscount
2973,OFF-EN-10004183,27,330.48,22.68,withOutDiscount
2973,OFF-EN-10004183,3,29.376,-4.824,withDiscount
2974,OFF-EN-10004190,13,351.52,115.96000000000001,withOutDiscount
2974,OFF-EN-10004190,11,189.28,-10.04,withDiscount
2975,OFF-EN-10004296,12,491.4,191.52,withOutDiscount
2975,OFF-EN-10004296,4,81.9,-18.06,withDiscount
2976,OFF-EN-10004386,6,143.94,71.97,withOutDiscount
2976,OFF-EN-10004386,6,115.152,43.182,withDiscount
2977,OFF-EN-10004410,27,737.1,294.84,withOutDiscount
2977,OFF-EN-10004410,24,393.12,0.0,withDiscount
2978,OFF-EN-10004422,3,63.0,18.27,withOutDiscount
2978,OFF-EN-10004422,20,279.71999999999997,-18.48,withDiscount
2979,OFF-EN-10004459,15,114.6,56.153999999999996,withOutDiscount
2979,OFF-EN-10004459,8,48.896,17.7248,withDiscount
2980,OFF-EN-10004462,9,189.81,35.910000000000004,withOutDiscount
2980,OFF-EN-10004462,7,81.1965,-38.5035,withDiscount
2981,OFF-EN-10004470,21,134.4,52.08,withOutDiscount
2981,OFF-EN-10004470,8,24.32,-7.04,withDiscount
2982,OFF-EN-10004473,24,1167.84,58.32,withOutDiscount
2982,OFF-EN-10004473,5,150.846,-80.304,withDiscount
2983,OFF-EN-10004483,28,438.76,206.2172,withOutDiscount
2983,OFF-EN-10004483,4,50.144,16.9236,withDiscount
2984,OFF-EN-10004486,13,139.56179999999998,-88.9782,withDiscount
2984,OFF-EN-10004486,7,138.18,15.120000000000001,withOutDiscount
2985,OFF-EN-10004493,8,238.32,0.0,withOutDiscount
2985,OFF-EN-10004493,7,145.971,-62.559,withDiscount
2986,OFF-EN-10004495,8,183.12,19.919999999999998,withOutDiscount
2986,OFF-EN-10004495,16,245.38049999999998,-81.0192,withDiscount
2987,OFF-EN-10004503,8,190.32,72.24,withOutDiscount
2987,OFF-EN-10004503,5,107.055,33.255,withDiscount
2988,OFF-EN-10004525,9,142.74,45.54,withOutDiscount
2988,OFF-EN-10004525,8,82.47200000000001,-3.9280000000000004,withDiscount
2989,OFF-EN-10004526,9,289.46250000000003,104.51249999999999,withDiscount
2989,OFF-EN-10004526,19,709.65,319.2,withOutDiscount
2990,OFF-EN-10004547,3,29.28,0.84,withOutDiscount
2990,OFF-EN-10004547,14,87.84,-44.88,withDiscount
2991,OFF-EN-10004550,12,299.3008,-81.2196,withDiscount
2991,OFF-EN-10004550,2,93.24,29.82,withOutDiscount
2992,OFF-EN-10004560,15,291.913,55.1125,withDiscount
2992,OFF-EN-10004560,32,415.5,148.32,withOutDiscount
2993,OFF-EN-10004568,10,133.2,59.8,withOutDiscount
2993,OFF-EN-10004568,9,77.256,11.196,withDiscount
2994,OFF-EN-10004580,21,713.5799999999999,63.839999999999996,withOutDiscount
2994,OFF-EN-10004580,6,122.328,-63.312,withDiscount
2995,OFF-EN-10004590,3,66.69,17.28,withOutDiscount
2995,OFF-EN-10004590,8,146.71800000000002,14.957999999999998,withDiscount
2996,OFF-EN-10004649,19,728.85,143.61,withOutDiscount
2996,OFF-EN-10004649,13,234.777,-194.703,withDiscount
2997,OFF-EN-10004684,6,252.54,50.4,withOutDiscount
2997,OFF-EN-10004684,4,101.016,-33.744,withDiscount
2998,OFF-EN-10004742,4,121.92,47.52,withOutDiscount
2998,OFF-EN-10004742,4,73.152,-1.248,withDiscount
2999,OFF-EN-10004744,5,210.45,42.0,withOutDiscount
2999,OFF-EN-10004744,9,278.6358,-24.574200000000005,withDiscount
3000,OFF-EN-10004759,14,647.22,271.74,withOutDiscount
3000,OFF-EN-10004759,4,92.46,-14.82,withDiscount
3001,OFF-EN-10004773,10,309.8,151.80239999999998,withOutDiscount
3001,OFF-EN-10004773,5,123.92,44.921,withDiscount
3002,OFF-EN-10004775,4,105.96,11.64,withOutDiscount
3002,OFF-EN-10004775,5,87.417,-30.483,withDiscount
3003,OFF-EN-10004784,6,113.04,11.16,withOutDiscount
3003,OFF-EN-10004784,5,49.926,-34.974,withDiscount
3004,OFF-EN-10004788,6,55.44,-15.36,withDiscount
3004,OFF-EN-10004788,30,516.0,92.4,withOutDiscount
3005,OFF-EN-10004793,5,126.72,28.42,withDiscount
3005,OFF-EN-10004793,15,475.20000000000005,180.3,withOutDiscount
3006,OFF-EN-10004820,5,58.8,-18.7,withDiscount
3006,OFF-EN-10004820,7,137.2,28.7,withOutDiscount
3007,OFF-EN-10004846,11,23.408,8.4854,withDiscount
3007,OFF-EN-10004846,5,13.3,6.5169999999999995,withOutDiscount
3008,OFF-EN-10004849,18,374.774,-114.4656,withDiscount
3008,OFF-EN-10004849,19,770.6400000000001,254.22000000000003,withOutDiscount
3009,OFF-EN-10004870,15,395.7,71.1,withOutDiscount
3009,OFF-EN-10004870,16,279.628,-66.612,withDiscount
3010,OFF-EN-10004885,6,271.44,130.14,withOutDiscount
3010,OFF-EN-10004885,18,646.9318,223.03199999999998,withDiscount
3011,OFF-EN-10004892,6,169.38,69.3,withOutDiscount
3011,OFF-EN-10004892,5,74.8095,-8.5905,withDiscount
3012,OFF-EN-10004895,11,440.55,21.78,withOutDiscount
3012,OFF-EN-10004895,5,100.125,-90.225,withDiscount
3013,OFF-EN-10004899,15,359.7,114.89999999999999,withOutDiscount
3013,OFF-EN-10004899,8,105.512,-25.048000000000002,withDiscount
3014,OFF-EN-10004903,17,346.12,34.339999999999996,withOutDiscount
3014,OFF-EN-10004903,7,93.656,-34.724000000000004,withDiscount
3015,OFF-EN-10004909,7,94.22,42.28,withOutDiscount
3015,OFF-EN-10004909,10,91.528,17.328,withDiscount
3016,OFF-EN-10004938,2,36.36,15.24,withOutDiscount
3016,OFF-EN-10004938,9,87.264,-7.776,withDiscount
3017,OFF-EN-10004941,8,209.52,56.4,withOutDiscount
3017,OFF-EN-10004941,17,269.2332,-56.1468,withDiscount
3018,OFF-EN-10004955,12,64.92,31.8108,withOutDiscount
3018,OFF-EN-10004955,3,12.984,4.7067,withDiscount
3019,OFF-EN-10004958,8,235.2,75.12,withOutDiscount
3019,OFF-EN-10004958,4,60.564,-19.476,withDiscount
3020,OFF-EN-10004988,11,279.84,64.24,withOutDiscount
3020,OFF-EN-10004988,4,61.056,-17.344,withDiscount
3021,OFF-EN-10004989,24,432.0,30.24,withOutDiscount
3021,OFF-EN-10004989,6,64.8,-35.64,withDiscount
3022,OFF-ENE-10000199,1,29.88,0.87,withOutDiscount
3022,OFF-ENE-10000199,1,8.964,-20.046,withDiscount
3023,OFF-ENE-10000516,1,32.64,6.84,withOutDiscount
3023,OFF-ENE-10000516,2,26.112,-25.488,withDiscount
3024,OFF-ENE-10001356,4,194.04,27.12,withOutDiscount
3024,OFF-ENE-10001356,3,58.212,-66.97800000000001,withDiscount
3025,OFF-ENE-10002093,2,47.82,2.34,withOutDiscount
3025,OFF-ENE-10002093,5,43.038,-70.662,withDiscount
3026,OFF-ENE-10002104,2,23.928,-23.352,withDiscount
3026,OFF-ENE-10002104,3,89.73,18.81,withOutDiscount
3027,OFF-ENE-10002784,2,10.08,-13.44,withDiscount
3027,OFF-ENE-10002784,5,84.0,25.2,withOutDiscount
3028,OFF-ENE-10002833,4,70.65,-63.15,withDiscount
3028,OFF-ENE-10002833,12,565.2,163.8,withOutDiscount
3029,OFF-ENE-10003314,10,48.96,-98.03999999999999,withDiscount
3029,OFF-ENE-10003314,2,30.6,1.2,withOutDiscount
3030,OFF-FA-10000010,8,68.76,14.520000000000001,withDiscount
3030,OFF-FA-10000010,7,80.22,32.76,withOutDiscount
3031,OFF-FA-10000027,15,158.172,32.172000000000004,withDiscount
3031,OFF-FA-10000027,11,177.54000000000002,85.14,withOutDiscount
3032,OFF-FA-10000038,10,93.348,-6.672,withDiscount
3032,OFF-FA-10000038,12,177.72,51.120000000000005,withOutDiscount
3033,OFF-FA-10000046,5,27.15,-5.55,withDiscount
3033,OFF-FA-10000046,5,54.3,21.6,withOutDiscount
3034,OFF-FA-10000053,18,27.216,-6.123600000000001,withDiscount
3034,OFF-FA-10000053,11,20.79,0.4158,withOutDiscount
3035,OFF-FA-10000059,4,45.216,-4.584,withDiscount
3035,OFF-FA-10000059,2,37.68,12.78,withOutDiscount
3036,OFF-FA-10000091,4,22.56,-14.72,withDiscount
3036,OFF-FA-10000091,11,103.39999999999999,0.88,withOutDiscount
3037,OFF-FA-10000131,5,37.62,-18.28,withDiscount
3037,OFF-FA-10000131,11,137.94,14.96,withOutDiscount
3038,OFF-FA-10000134,5,15.76,-18.54,withDiscount
3038,OFF-FA-10000134,24,139.44,43.2264,withOutDiscount
3039,OFF-FA-10000154,7,67.821,16.161,withDiscount
3039,OFF-FA-10000154,8,115.44,56.4,withOutDiscount
3040,OFF-FA-10000189,1,6.93,-3.63,withDiscount
3040,OFF-FA-10000189,10,138.6,33.0,withOutDiscount
3041,OFF-FA-10000194,12,120.24,33.6,withOutDiscount
3041,OFF-FA-10000194,10,74.148,1.948,withDiscount
3042,OFF-FA-10000197,10,143.1,54.54,withOutDiscount
3042,OFF-FA-10000197,21,163.7766,-12.9834,withDiscount
3043,OFF-FA-10000248,15,209.70000000000002,104.85000000000001,withOutDiscount
3043,OFF-FA-10000248,6,45.0156,3.0755999999999997,withDiscount
3044,OFF-FA-10000254,1,4.71,0.0,withOutDiscount
3044,OFF-FA-10000254,4,15.072,-3.768,withDiscount
3045,OFF-FA-10000256,7,135.03,53.97,withOutDiscount
3045,OFF-FA-10000256,2,34.722,11.562,withDiscount
3046,OFF-FA-10000260,11,155.1,9.24,withOutDiscount
3046,OFF-FA-10000260,4,28.2,-24.84,withDiscount
3047,OFF-FA-10000263,17,223.38,97.92,withOutDiscount
3047,OFF-FA-10000263,13,113.004,17.064,withDiscount
3048,OFF-FA-10000294,8,155.28,40.32,withOutDiscount
3048,OFF-FA-10000294,16,244.3719,14.451900000000002,withDiscount
3049,OFF-FA-10000300,18,137.16,41.04,withOutDiscount
3049,OFF-FA-10000300,18,82.296,-13.824,withDiscount
3050,OFF-FA-10000304,18,39.24,16.0884,withOutDiscount
3050,OFF-FA-10000304,9,15.696000000000002,4.1202000000000005,withDiscount
3051,OFF-FA-10000353,23,180.4275,-74.9025,withDiscount
3051,OFF-FA-10000353,22,306.18,53.459999999999994,withOutDiscount
3052,OFF-FA-10000401,8,71.36,4.16,withOutDiscount
3052,OFF-FA-10000401,6,32.112,-18.288,withDiscount
3053,OFF-FA-10000406,4,29.248,-4.032,withDiscount
3053,OFF-FA-10000406,9,82.26,7.379999999999999,withOutDiscount
3054,OFF-FA-10000411,2,16.83,-6.75,withDiscount
3054,OFF-FA-10000411,2,33.66,10.08,withOutDiscount
3055,OFF-FA-10000439,1,4.392,-2.068,withDiscount
3055,OFF-FA-10000439,17,124.44,14.62,withOutDiscount
3056,OFF-FA-10000455,6,41.472,8.712,withDiscount
3056,OFF-FA-10000455,22,190.08,69.96,withOutDiscount
3057,OFF-FA-10000467,46,423.2,135.23999999999998,withOutDiscount
3057,OFF-FA-10000467,3,20.240000000000002,1.4600000000000002,withDiscount
3058,OFF-FA-10000471,8,91.92,26.64,withOutDiscount
3058,OFF-FA-10000471,2,13.788,-2.532,withDiscount
3059,OFF-FA-10000475,14,135.8,28.279999999999998,withOutDiscount
3059,OFF-FA-10000475,14,95.06,-12.46,withDiscount
3060,OFF-FA-10000490,11,13.64,6.4108,withOutDiscount
3060,OFF-FA-10000490,2,1.984,0.6696,withDiscount
3061,OFF-FA-10000509,23,295.78,79.58,withOutDiscount
3061,OFF-FA-10000509,1,7.716,-1.684,withDiscount
3062,OFF-FA-10000520,2,13.62,-0.6,withDiscount
3062,OFF-FA-10000520,20,272.4,130.2,withOutDiscount
3063,OFF-FA-10000522,17,90.50399999999999,-25.096,withDiscount
3063,OFF-FA-10000522,18,150.84,28.44,withOutDiscount
3064,OFF-FA-10000549,8,46.5552,-30.9648,withDiscount
3064,OFF-FA-10000549,11,120.78,14.19,withOutDiscount
3065,OFF-FA-10000563,11,87.78,37.62,withOutDiscount
3065,OFF-FA-10000563,9,47.88,6.840000000000001,withDiscount
3066,OFF-FA-10000577,10,134.1,66.9,withOutDiscount
3066,OFF-FA-10000577,12,86.6286,5.9886,withDiscount
3067,OFF-FA-10000581,9,122.85000000000001,40.5,withOutDiscount
3067,OFF-FA-10000581,16,129.2655,-17.134500000000003,withDiscount
3068,OFF-FA-10000585,12,41.88,19.2648,withOutDiscount
3068,OFF-FA-10000585,18,50.256,16.333199999999998,withDiscount
3069,OFF-FA-10000611,14,20.72,9.945599999999999,withOutDiscount
3069,OFF-FA-10000611,13,15.392,5.3872,withDiscount
3070,OFF-FA-10000621,25,71.6,25.955,withDiscount
3070,OFF-FA-10000621,19,68.02,33.3298,withOutDiscount
3071,OFF-FA-10000624,11,31.504,11.814,withDiscount
3071,OFF-FA-10000624,27,96.66,48.33,withOutDiscount
3072,OFF-FA-10000631,13,88.548,7.688000000000001,withDiscount
3072,OFF-FA-10000631,17,160.14,54.400000000000006,withOutDiscount
3073,OFF-FA-10000644,14,136.64,68.32,withOutDiscount
3073,OFF-FA-10000644,3,17.568,2.928,withDiscount
3074,OFF-FA-10000670,33,552.42,71.28,withOutDiscount
3074,OFF-FA-10000670,14,150.66,-53.46,withDiscount
3075,OFF-FA-10000697,12,192.24,26.64,withOutDiscount
3075,OFF-FA-10000697,8,75.13380000000001,-35.2662,withDiscount
3076,OFF-FA-10000700,10,90.0,3.6,withOutDiscount
3076,OFF-FA-10000700,9,43.2,-34.56,withDiscount
3077,OFF-FA-10000713,16,199.04,25.6,withOutDiscount
3077,OFF-FA-10000713,18,134.35199999999998,-60.768,withDiscount
3078,OFF-FA-10000735,17,49.64,22.338,withOutDiscount
3078,OFF-FA-10000735,2,4.672,1.46,withDiscount
3079,OFF-FA-10000746,7,48.3042,-36.5358,withDiscount
3079,OFF-FA-10000746,11,143.22,9.9,withOutDiscount
3080,OFF-FA-10000757,20,161.5125,31.9125,withDiscount
3080,OFF-FA-10000757,8,87.6,35.760000000000005,withOutDiscount
3081,OFF-FA-10000801,3,16.74,-1.98,withDiscount
3081,OFF-FA-10000801,25,232.5,76.5,withOutDiscount
3082,OFF-FA-10000834,2,8.31,-1.35,withDiscount
3082,OFF-FA-10000834,6,49.86,20.88,withOutDiscount
3083,OFF-FA-10000838,4,23.9946,-22.9254,withDiscount
3083,OFF-FA-10000838,15,177.3,1.35,withOutDiscount
3084,OFF-FA-10000840,5,5.7,2.679,withOutDiscount
3084,OFF-FA-10000840,8,7.296,2.4624,withDiscount
3085,OFF-FA-10000856,5,33.825,-12.975,withDiscount
3085,OFF-FA-10000856,12,162.35999999999999,50.04,withOutDiscount
3086,OFF-FA-10000936,10,32.9,14.805,withOutDiscount
3086,OFF-FA-10000936,13,34.216,10.692499999999999,withDiscount
3087,OFF-FA-10000974,7,98.07000000000001,39.059999999999995,withOutDiscount
3087,OFF-FA-10000974,9,89.664,13.794000000000002,withDiscount
3088,OFF-FA-10000992,17,60.35,28.3645,withOutDiscount
3088,OFF-FA-10000992,2,5.68,1.917,withDiscount
3089,OFF-FA-10000999,2,13.5,-2.7,withDiscount
3089,OFF-FA-10000999,3,40.5,16.2,withOutDiscount
3090,OFF-FA-10001026,41,389.043,-76.887,withDiscount
3090,OFF-FA-10001026,26,322.62,65.78999999999999,withOutDiscount
3091,OFF-FA-10001045,13,90.4296,-27.3504,withDiscount
3091,OFF-FA-10001045,12,118.08,9.36,withOutDiscount
3092,OFF-FA-10001052,10,56.7,-45.6,withDiscount
3092,OFF-FA-10001052,5,56.7,5.55,withOutDiscount
3093,OFF-FA-10001054,1,6.855,-4.275,withDiscount
3093,OFF-FA-10001054,8,109.68,20.64,withOutDiscount
3094,OFF-FA-10001057,9,151.47,25.65,withOutDiscount
3094,OFF-FA-10001057,4,60.588,4.668,withDiscount
3095,OFF-FA-10001082,9,79.11,1.35,withOutDiscount
3095,OFF-FA-10001082,33,226.51829999999998,-58.6017,withDiscount
3096,OFF-FA-10001097,38,436.62,3.42,withOutDiscount
3096,OFF-FA-10001097,1,5.745,-5.655,withDiscount
3097,OFF-FA-10001113,2,12.36,-7.44,withDiscount
3097,OFF-FA-10001113,17,210.12,41.82,withOutDiscount
3098,OFF-FA-10001115,4,47.88,2.28,withOutDiscount
3098,OFF-FA-10001115,10,71.82,-42.18,withDiscount
3099,OFF-FA-10001126,6,80.82,7.2,withOutDiscount
3099,OFF-FA-10001126,4,37.716,-11.364,withDiscount
3100,OFF-FA-10001128,3,38.46,11.52,withOutDiscount
3100,OFF-FA-10001128,3,23.076,-3.864,withDiscount
3101,OFF-FA-10001135,2,3.168,-0.7128,withDiscount
3101,OFF-FA-10001135,5,9.9,0.198,withOutDiscount
3102,OFF-FA-10001175,5,22.68,-9.12,withDiscount
3102,OFF-FA-10001175,4,30.24,4.8,withOutDiscount
3103,OFF-FA-10001187,10,136.2,46.2,withOutDiscount
3103,OFF-FA-10001187,3,22.473,-4.527,withDiscount
3104,OFF-FA-10001199,18,112.84,-3.0800000000000005,withDiscount
3104,OFF-FA-10001199,6,52.08,13.44,withOutDiscount
3105,OFF-FA-10001228,1,10.336,3.736,withDiscount
3105,OFF-FA-10001228,13,167.95999999999998,82.16,withOutDiscount
3106,OFF-FA-10001229,7,22.008000000000003,7.1526,withDiscount
3106,OFF-FA-10001229,2,7.86,3.6156,withOutDiscount
3107,OFF-FA-10001237,10,93.2,41.0,withOutDiscount
3107,OFF-FA-10001237,8,44.736,2.976,withDiscount
3108,OFF-FA-10001297,7,54.927,-6.183,withDiscount
3108,OFF-FA-10001297,13,140.01,26.52,withOutDiscount
3109,OFF-FA-10001304,18,159.7914,3.191399999999998,withDiscount
3109,OFF-FA-10001304,10,114.30000000000001,27.3,withOutDiscount
3110,OFF-FA-10001309,28,248.7603,-36.8397,withDiscount
3110,OFF-FA-10001309,2,25.14,4.74,withOutDiscount
3111,OFF-FA-10001330,5,85.35,34.95,withOutDiscount
3111,OFF-FA-10001330,13,117.783,-13.256999999999998,withDiscount
3112,OFF-FA-10001332,4,9.216,3.1104000000000003,withDiscount
3112,OFF-FA-10001332,11,31.68,14.889600000000002,withOutDiscount
3113,OFF-FA-10001337,4,12.576,1.216,withDiscount
3113,OFF-FA-10001337,23,120.52,55.2,withOutDiscount
3114,OFF-FA-10001339,7,50.3424,-34.9176,withDiscount
3114,OFF-FA-10001339,9,123.12,13.5,withOutDiscount
3115,OFF-FA-10001348,3,20.7,-12.87,withDiscount
3115,OFF-FA-10001348,3,41.4,7.83,withOutDiscount
3116,OFF-FA-10001375,4,75.24,6.0,withOutDiscount
3116,OFF-FA-10001375,29,348.5493,-153.4407,withDiscount
3117,OFF-FA-10001401,4,18.668,-7.492,withDiscount
3117,OFF-FA-10001401,15,107.69999999999999,9.600000000000001,withOutDiscount
3118,OFF-FA-10001427,23,214.82,10.58,withOutDiscount
3118,OFF-FA-10001427,2,14.944,-2.816,withDiscount
3119,OFF-FA-10001435,8,53.472,-26.848,withDiscount
3119,OFF-FA-10001435,19,211.66000000000003,20.9,withOutDiscount
3120,OFF-FA-10001476,1,6.336,1.816,withDiscount
3120,OFF-FA-10001476,12,95.04,40.800000000000004,withOutDiscount
3121,OFF-FA-10001521,2,21.96,4.14,withOutDiscount
3121,OFF-FA-10001521,9,61.3782,-18.8118,withDiscount
3122,OFF-FA-10001526,6,81.71520000000001,16.5552,withDiscount
3122,OFF-FA-10001526,2,31.92,10.2,withOutDiscount
3123,OFF-FA-10001551,3,33.939,7.839,withDiscount
3123,OFF-FA-10001551,13,163.41,50.31,withOutDiscount
3124,OFF-FA-10001561,10,17.44,2.8339999999999996,withDiscount
3124,OFF-FA-10001561,24,52.32,17.2656,withOutDiscount
3125,OFF-FA-10001563,1,5.5173,-3.6627,withDiscount
3125,OFF-FA-10001563,5,52.05,6.15,withOutDiscount
3126,OFF-FA-10001567,13,82.544,11.564,withDiscount
3126,OFF-FA-10001567,4,37.52,15.68,withOutDiscount
3127,OFF-FA-10001596,24,311.622,-100.93799999999999,withDiscount
3127,OFF-FA-10001596,9,167.94,13.229999999999999,withOutDiscount
3128,OFF-FA-10001613,2,14.07,-3.69,withDiscount
3128,OFF-FA-10001613,7,98.49000000000001,36.33,withOutDiscount
3129,OFF-FA-10001621,36,375.3315,-45.328500000000005,withDiscount
3129,OFF-FA-10001621,2,32.22,4.8,withOutDiscount
3130,OFF-FA-10001650,15,123.24600000000001,3.5460000000000003,withDiscount
3130,OFF-FA-10001650,3,45.09,21.15,withOutDiscount
3131,OFF-FA-10001651,2,27.06,7.02,withOutDiscount
3131,OFF-FA-10001651,7,54.7965,-15.343499999999999,withDiscount
3132,OFF-FA-10001680,12,180.35999999999999,72.0,withOutDiscount
3132,OFF-FA-10001680,1,13.527,4.497,withDiscount
3133,OFF-FA-10001684,12,87.6,32.4,withOutDiscount
